ebi,anago,maguro,ika,uni,tako,ikura,tamago,toro,amaebi,hotategai,tai,akagai,hamachi,awabi,samon,kazunoko,shako,saba,chu_toro,hirame,aji,kani,kohada,torigai,unagi,tekka_maki,kanpachi,mirugai,kappa_maki,geso,katsuo,iwashi,hokkigai,shimaaji,kanimiso,engawa,negi_toro,nattou_maki,sayori,takuwan_maki,botanebi,tobiko,inari,mentaiko,sarada,suzuki,tarabagani,ume_shiso_maki,komochi_konbu,tarako,sazae,aoyagi,toro_samon,sanma,hamo,nasu,shirauo,nattou,ankimo,kanpyo_maki,negi_toro_maki,gyusashi,hamaguri,basashi,fugu,tsubugai,ana_kyu_maki,hiragai,okura,ume_maki,sarada_maki,mentaiko_maki,buri,shiso_maki,ika_nattou,zuke,himo,kaiware,kurumaebi,mekabu,kue,sawara,sasami,kujira,kamo,himo_kyu_maki,tobiuo,ishigakidai,mamakari,hoya,battera,kyabia,karasumi,uni_kurage,karei,hiramasa,namako,shishamo,kaki
1.0,0.041669578030085024,0.02120251898632746,0.20643618964383995,0.022450938606956593,0.19826492060168302,-0.02623938887191332,0.09923540008270355,-0.08748723600785786,0.3230299695591221,0.18851552503265448,0.0046189966657988165,0.11586981197613262,-0.05057945909252959,0.08367752380675297,0.06944570217932577,0.10715139547843124,0.19242343755725258,-0.06431481320578121,-0.003322814471780325,0.0295029985760123,-0.002914310955076358,0.3472525511101518,0.05885394123255588,0.11149682169644291,0.14177257507854685,0.08254249114016185,-0.054532372638381316,0.07316091909490387,0.11209532735337131,0.29484844224443074,0.16992721765911245,-0.03664274907059342,0.1402970987196804,-0.04316806327047515,0.08615261811666079,0.06224236715295877,-0.04334595766463898,0.09027770068062065,0.03134316102119848,0.05765195612415929,0.3990996427182436,0.06660925000380725,-0.25130319849844623,0.07152505447778244,0.03857522609596889,0.026706781928479174,0.42735143886730204,0.08765943884129893,0.06404006232853428,0.20570134697543938,0.14659327906200734,0.08275619922202644,-0.038730446044701855,0.07934319180268427,0.11305006459350718,0.10281043640413705,0.3864079302876351,0.00871207168064938,0.17925991247511422,0.14825126055200671,0.0016761840396561389,-0.27520149275453787,0.025000079351716664,0.03521760068685255,-0.06394852545142533,-0.05341568345190592,-0.20963500582172448,0.2059036588955666,0.2641041847779721,-0.04163623777094284,0.09195212480232454,0.17484229160373557,-0.045881335704499655,0.14657978086547568,0.18770209452243927,-0.023903663237146586,-0.029762313462904737,0.2542101550462344,0.37358615088944863,-0.01046611309079094,0.12857470858032158,-0.13436443102610307,0.16783627165933782,0.16335664436571598,0.12166606584807191,0.22944997928444144,0.12543191584641128,0.3437646646440893,0.15764410532458661,0.05809861895766609,-0.43666646349963034,0.06267831705280087,0.05521177907240944,-0.08993461677306279,-0.10344903283205939,0.018913360395900105,0.10909953390090717,-0.041195610324178164,0.3105554979509862
0.041669578030085024,1.0,0.11393206926635063,0.01609984752492757,0.18793450934889472,0.07604260265267773,0.0211293253683658,0.11213639118059576,0.09913312418975627,0.11010784748761893,0.20637158587425813,0.13853573293573296,0.14337066630917183,0.15403339357493911,0.2174194330746252,0.16771885717751236,0.06885471503281826,0.3199626968941419,0.2747429173268619,0.16086501290883837,0.2623069779138951,0.25687053012812805,0.055259868883722585,0.31237125441665065,0.18837349334665016,0.607857305668856,0.245864381788985,0.2135380510696299,0.2471836074748194,-0.051375126682380826,0.10547850410778042,0.1690579208123381,0.2897526319505968,0.059713980363634046,0.31712155512480594,0.2833255246924885,0.2691948282924625,0.08692187465534824,-0.11138997786666846,0.3423681453924595,0.04879680740928881,0.2226681626837385,0.16555362400546836,0.3547435435159107,0.05779263182043685,-0.022385719083732006,0.2682733067102947,0.12543963864544233,-0.02718094354179098,0.04950085235549245,0.1400567502036168,0.11567294222155333,0.3554023694665734,0.19792411467424165,0.16331919736712447,0.4138814364668713,0.028478517438577433,0.2165898859383276,-0.13342602248831173,0.08435204641473658,0.06261230900402531,-0.02718794885080474,0.0009517789968393101,0.23584401364364005,0.3509641560815237,-0.14159846508095783,0.4946369004537306,0.5536214565858026,0.12347299522553515,-0.11832159566199232,0.08211981810596698,0.07397355367800604,0.5859854478101347,0.5354348265673153,0.2964592478692629,-0.07165905072174847,-0.05212623923462116,0.47033582266011964,0.07198905849460012,0.18000551984102464,0.18656662257768888,-0.045917960952789535,0.21554917496233644,-0.4330127018922193,0.09221945749886451,0.0,-0.23885146904119936,0.37600696792147476,-0.02361298060631296,0.08770580193070293,0.0734939122164919,0.5853694070049635,0.5956959853129169,0.20211552224690513,-0.4353663146097052,0.3828343717792613,-0.4433510985214727,0.10336668214448023,0.279976631025083,-0.38139723739218334
0.02120251898632746,0.11393206926635063,1.0,0.17806784929505962,0.05643943962449546,0.026592510974761428,0.05087628835521342,-0.10300918122663809,0.2856699624851607,0.0653394584732518,0.05617192610169076,0.2522688258605587,0.012549936299575473,0.36268513987872003,-0.007964211936890045,0.24034655814138137,0.06495914275220206,-0.031159249540531717,0.17809924169017632,0.5031019107593888,0.2832293242319251,0.302276854942832,0.07009263019035483,0.03382931108618351,-0.06104595043584527,0.07103503499426016,0.5789647390524797,0.28532830155311756,0.057216437437146626,0.19545025909566807,0.04782872183862048,0.3579367575869286,0.05868995437723263,0.06384110270317495,0.20222925702493302,-0.021501187615767275,-0.10627621570541293,0.27090763778005894,-0.010998899083995596,0.057905545159627876,0.007247720958242165,0.06022028778262124,0.16026075686705027,-0.019882741500840854,0.09395212907939585,-0.046214774658867704,-0.082922568829738,0.02761121028581377,0.031365688842107727,0.18676033090252983,0.0785564633513533,-0.16584970169009214,0.06809348703671066,0.23593173220555225,0.330117890116839,0.39944425014044316,0.04422491950754761,0.000664448747057717,-0.05395433026138902,-0.06599424534943565,0.04628878695725298,0.5464870047427444,0.3682894001053543,-0.05945258379731473,0.32165065415628674,0.0,-0.20241020417474895,-0.12978535391900067,0.2062574323936846,-0.13859057384994952,0.10204022555491722,-0.0364867811988526,0.29865307078640646,0.18810644519402486,-0.040873753050226336,0.009839502185952278,0.43957261932998315,-0.26772921485206885,0.03519467354976685,-0.10567259726589619,0.28010215507813857,-0.08201423221055455,0.2113025004628365,0.29838903624153573,0.05000826651241487,0.37603327748245885,0.18325416653445786,-0.2643693112264694,-0.17581738234314284,0.37443075511618545,-0.03500647028549027,0.04447320371975613,-0.13693063937629157,-0.21490278292025497,0.30731011443009215,0.11035035185412136,0.1401497189937081,-0.16163906893335764,-0.031622776601683764,0.45822535359401184
0.20643618964383995,0.01609984752492757,0.17806784929505962,1.0,0.09402651627797767,0.5626150788182871,-0.03244821520389131,-0.07748841615857537,0.14661098106020118,0.21940715849240627,0.27545689520115785,0.11533466481724464,0.30747554968465046,0.12943248322527456,0.18510875654561249,-0.0013084987011759666,0.08979769642733737,0.13805659511470014,0.049929888364931514,0.055386204638289534,0.172705287229646,0.15066010790681592,0.19596483415441904,0.008048818008344054,0.28094688552272784,0.06627486953588511,0.0771121382670882,0.2089941905749162,0.1842874978558684,0.1421201615153265,0.41057685094630075,0.18748631904998006,0.21569062062138283,0.25407329820514446,0.20363591653619248,0.018604649663412232,0.1288050410033519,0.09439580259558081,0.10188087809190498,0.02413462300778645,0.19527686999978866,0.3260572169833795,0.23905676418373664,-0.09228745355481016,0.11048493895439428,0.1331752396988564,0.21705750207057806,-0.028387871908673614,0.2680956939394352,0.29496499843687357,0.14744631700333855,0.16262453468498614,0.2777534501101029,0.06564312721691208,0.16262530222322727,-0.1332157543887494,-0.08006741846109039,0.1898807856625563,0.0222719198367523,0.20339658138697359,0.3191564728977453,0.12651712121954392,0.09716210066127494,-0.08766317237865467,0.27073894771287377,0.1754167054829365,0.3029926204315968,0.032562584951802066,0.17477714868948338,-0.11814587392837207,0.08074118852862988,-0.28141877197195175,0.3361548536909347,-0.06257609360153539,0.3097879946152278,0.35479863722214644,0.09924855569590223,0.07188394445002598,0.2785358926285972,0.3259226324225484,-0.02156191217918934,0.34522009253973085,0.013546993219567871,-0.0243132269541932,-0.02793993781135563,0.1584443199059539,0.3433855904365299,1.5969335903155997e-17,0.31095986455638386,-0.24071544452661287,0.26857311924220123,-0.07048932537047355,-0.44182952972083406,0.17298787902716314,0.1142595014909391,0.02001639513802878,-0.05022811413955106,0.44164484285914674,0.35816181173029077,0.41022452570596407
0.022450938606956593,0.18793450934889472,0.05643943962449546,0.09402651627797767,1.0,-0.03932772930970577,0.3581779142468456,-0.1098732342917307,0.3623891262086915,0.1863870798900012,0.32217860120188263,0.19095422069891063,0.35001947928208393,0.21219913239263297,0.39396421117076463,0.1221447531760157,0.22533795791133412,0.3724686967376785,0.26440826395840683,0.2169382964062782,0.27118825904571364,0.22018445816427132,0.04331052486632939,0.20444513853917853,0.3340178475788899,0.2245787511768398,-0.009690404869428303,0.28887264428086384,0.3580090286826958,-0.24273024029976467,0.19522000466450284,0.1462913076418282,0.25945734544386234,0.3690484389060202,0.23954224909835795,0.5099285933360925,0.1260051546242554,0.15731653093300124,0.2104490129018624,0.24759449897244704,0.08804266948373671,0.36291155971524225,0.2614201871675102,-0.20444099646747205,0.20557161257939907,-0.07047389449083563,0.21088496253475983,0.03692115449947852,0.336621955829968,0.21837637293383158,0.09973134964402693,0.35036203426456247,0.286333953046551,0.0403297684180641,0.11738268050328605,0.32775689454293727,0.030198390734398423,0.5900567878146346,-0.25751449326580717,0.5152580803100386,0.013779955475216389,0.15128219167178295,0.12862179829163078,0.3143183738973562,0.29494087170994737,0.5679402151190626,0.49792944805387235,0.23956482285140718,0.4419459886755423,0.2294456765389635,-0.20310096011589898,-0.1290953992405877,0.06465662950990282,0.3020171122232499,0.2073516520730985,0.2096985258451711,0.18641092980036006,0.2010000777641963,0.1703539125316879,0.32363007677662814,0.2378741790756237,0.5283605070905076,0.005174530799993881,0.028398091712353232,0.6454972243679028,-0.03142097360152057,-0.20446520502738272,0.24987843965749054,0.21528816036611623,-0.2162832425576146,-0.2671509917029003,-0.11376633637220258,0.4085240407759278,0.3598917999066886,0.7625213389783387,-0.05763904177042354,0.056816759380645954,0.43471993844835577,0.14159846508095772,0.1852259902195968
0.19826492060168302,0.07604260265267773,0.026592510974761428,0.5626150788182871,-0.03932772930970577,1.0,0.03278411671175963,-0.023899895367608684,-0.06398871984300472,0.15250749434502844,0.14070850140705504,0.2128365719377275,0.26915166235193305,0.11315641032174907,0.2925928064232578,-0.018405618985393012,0.23967871563712045,0.22459841622874638,0.15458297257286427,0.013880644953670453,0.12353910205622871,0.14362057474178205,0.17849345401950772,0.0897041266453104,0.25691921795282974,0.06572722561957543,0.27635378584759146,0.10368193944435451,0.18265805723375794,0.2228518016926042,0.49869561225898973,0.0880093790124834,-0.01501470539163591,0.28163581129085874,0.12163304119092824,-0.007847673416372412,-0.050315598820385166,0.08861966591212016,0.23746457063380536,0.17184495378802436,0.2502558292099528,-0.013583539954281531,0.44297485765920896,-0.003794472141498587,0.23788896406672097,0.029857521472324247,0.024983307549496823,0.17408064051201685,0.12263198033318434,0.10538207007859414,0.15670770429393538,0.1933360109817675,0.2503680899561759,-0.060660674227244325,0.10070049538806784,0.1817354307111314,0.20091136416475733,0.20849346937968924,-0.019341480723762936,0.46989779396052106,0.20274991712623272,0.15278721550406185,-0.03718271713337522,0.26294986956144706,0.22961263190395514,0.09924538502549643,0.468408361042012,0.13183588661531168,0.3093213668433869,0.39272374484214007,0.2617892067080963,0.35779988173923105,0.3835453817410132,-0.039015827249474846,0.22464005785585292,0.10538410154581111,0.5260796897086493,0.20782294518230776,0.11292880804957658,0.13509670481501618,-0.20838142468384582,0.0,-0.06695695852871429,0.0070177598605067225,-0.1286633638199092,-0.16381951062394462,0.4567226897888021,0.16448975827244408,0.38665695696220187,0.42483856331322944,0.3186757888303813,-0.16282240225645908,-0.024297480586361827,0.2739326246646317,0.2818475212062082,-0.11239029738980326,0.11379648627163226,0.296927843424336,0.3034098752503518,0.1068780842885283
-0.02623938887191332,0.0211293253683658,0.05087628835521342,-0.03244821520389131,0.3581779142468456,0.03278411671175963,1.0,-0.0704586556144542,0.28216872850167485,0.20616309013522713,0.22023531205373972,0.10736054243316757,0.22325963349787115,0.23073019856700752,0.24538639778446453,0.16921972929288698,0.38548696465826904,0.10138113093957235,0.15669820020647487,0.16193382390511266,0.15566025345636447,0.14915758480196478,0.029180500537586307,0.18468694188377147,0.2931105917356524,-0.00459947668824904,0.07461810418929772,0.2535140066519672,0.2762806794929752,0.008999291376631934,-0.006471633751451943,0.24416015513143693,0.09857886424542286,0.2890387058399869,0.08371242671190048,0.32455947562662407,0.10389552871340922,0.308429600970584,0.17362376442284055,0.2486204053210379,-0.164764063330957,0.24245687786716702,0.21072562912845144,-0.00805833564519555,0.36572490816169195,0.010712751088617972,-0.11718163436562269,-0.12359947025297056,0.3176210826974701,0.17490689441436316,0.40406531722872696,0.20642656947584076,0.12658107598483415,0.17247989982319803,0.13291995771562495,0.13359119761120522,-0.015000331622567297,0.24175804657320374,0.3693876675194792,0.26301549565490795,0.01993236114086182,0.1240700898441125,0.19494936547311537,0.33226227017804544,0.0724102120642337,0.20232692163782795,0.3346247077973472,0.2486055029584345,0.35211718289803395,0.056439445189035556,-0.06933592333661565,0.15894144086657377,0.15772913730524749,0.03488893361250209,0.25751831561386057,0.26676450726860773,0.4099607836961912,0.07792810605905075,0.03778891307261001,0.2053206716821544,-0.09065173558125923,-0.19258222162991082,0.024869428594905804,-0.3802262424726266,0.22110434398247825,0.1434044902369732,0.2635250288860914,0.3973101432535804,0.26105372874678817,0.42759305524706814,-0.18633899812498247,0.07355067684337332,0.2835716525624874,0.16010860571811872,0.407795775222452,-0.3801812204944724,0.09131167068486937,0.21956521739130447,-0.2510232600908466,-0.036637468840354834
0.09923540008270355,0.11213639118059576,-0.10300918122663809,-0.07748841615857537,-0.1098732342917307,-0.023899895367608684,-0.0704586556144542,1.0,-0.016900948651265273,-0.009792362944499549,-0.020631662820455227,0.022907736199856758,-0.15348854559814243,-0.07854197234839627,-0.166194206395565,0.0012355743372864283,-0.017174799402553252,-0.025642470239684384,-0.02490699619799173,-0.07076590919128849,-0.17730989540238268,-0.04511034570939234,0.0873635964131606,-0.05939631428984244,0.01801900525162574,-0.03412590080688975,0.13214969330169232,-0.10612370878800166,-0.15288898429592165,0.12515227635978327,-0.05900943973273081,-0.0020221258794439877,-0.0455466352353752,-0.09405428980269326,-0.0179839218723962,-0.1579457176843254,-0.11698414503464406,0.016491856494411924,0.018567887387238725,0.09711685180801298,0.23140061630829242,-0.11844063435532953,-0.07479818389264935,0.39803299322219715,-0.05613482706858627,0.15074484340297348,0.08031588883266084,0.029784780013882056,-0.04039116515428473,-0.014982742100605354,0.24302604918297663,-0.14663441402532004,-0.04275158481492434,-0.18485849147524602,0.043929097084919384,-0.20390051249178703,0.2397426703208654,-0.16029662386709048,0.12577653071657846,0.0648407423832544,0.20778315311961468,-0.20911514410192708,0.014878959137754557,-0.0974867369472502,-0.39270516231767943,-0.21806042550339008,-0.16798530752762428,-0.0026367745312401644,-0.32604495048154536,0.07477651848811159,0.35053701631226153,0.318775546760136,0.004591941326385359,-0.32177428619279563,0.005036393525158598,0.21124205197515333,0.11122767877963821,-0.2228006710232217,0.23424183899493348,0.1297283286423457,0.06617725326339519,0.2602082499332666,0.05773502691896257,-0.1697250257391052,0.5114154694652235,-0.01023369392673447,-0.08032193289024991,-0.2863773389564793,0.33335437644015853,0.05168081675694468,0.3901371573204351,-0.13241577191401213,-0.5665577742937711,-0.2732295883118368,-0.1937097110565149,0.07513558311760267,-0.3910381759670978,-0.03918761809880042,0.032085414691452305,-0.27285879313263506
-0.08748723600785786,0.09913312418975627,0.2856699624851607,0.14661098106020118,0.3623891262086915,-0.06398871984300472,0.28216872850167485,-0.016900948651265273,1.0,0.0649733613757123,0.060513442334616294,0.19131676478311374,0.13828171407810033,0.4255457504050558,0.23765531764095887,0.36974487152705426,0.14994656821753105,0.13662552236216757,0.2097999914954937,0.833865588112175,0.21048871344246914,0.29086820032383987,0.12111940304193262,0.1285002340366063,0.15397764642739964,0.19341423650429934,0.35093174312667724,0.3714926054932412,0.08549909846430415,-0.07950525912645713,0.18360876684015903,0.3470387484657611,0.13288303967321136,0.1991102528061961,0.256788696236942,0.23727982348235396,0.07762922849804921,0.36473779854482025,0.15873121458365919,-0.04800996336188322,-0.07274192387107088,0.30934751914605063,-0.1085890956502463,-0.10114548431868474,0.27554447608654337,-0.12024145841765145,0.1693530820538076,-0.1301257208535212,-0.06356109431899819,0.05939762299711659,0.02131698274804603,0.24039131079840692,0.17042532391470586,0.32457796538217365,0.3400994006713957,0.40431709346755546,-0.05957324316660722,0.21727493293827022,-0.14402816191509638,0.25735749889127896,-0.13587476770723622,0.5350036022366165,0.24726472072961464,0.3619323705265297,0.15995015142977415,0.16511329627207832,0.03119873482460734,0.3095004368082344,-0.3364017601033427,-0.2202274064083474,0.13926924107021046,-0.21330194593522225,-0.36518798560746496,0.25618355677807203,0.42418659015531895,-0.03745554791462459,0.3294293615474645,-0.025135306091657886,0.17053216134307203,0.17166941864130572,0.1813394246381756,0.4774805753508652,0.054554472558998084,-0.7417076299549127,0.3403516468284206,0.12929658441975053,-0.25326278077284614,-0.008531814517351743,0.3414015305574903,0.26479928691684956,0.3101450448544296,0.05384686189633033,0.33062326126679026,-0.07680953726425682,,-0.08210415414739439,-0.36519122328775216,-0.03754282276171565,0.13720532498711285,-0.03798088557370356
0.3230299695591221,0.11010784748761893,0.0653394584732518,0.21940715849240627,0.1863870798900012,0.15250749434502844,0.20616309013522713,-0.009792362944499549,0.0649733613757123,1.0,0.404564767760361,0.31210318493917333,0.2173988474125837,0.14020199541778353,0.22704284534740385,0.13488830548758687,0.16040080886303137,0.16550218999580396,0.017664852521270192,-0.027736258639546044,0.058480773501832506,0.07277817332464867,0.22192387117719098,0.14375194198611219,0.07829566857612495,0.0974781547569044,0.14522851126940173,0.0775510785219643,0.08559274390836295,0.05405309750950683,0.29016820597020837,0.25193672074055434,0.1665154924946835,0.2578344492432244,0.25555868686954664,0.3200412914930883,0.01579651987125305,0.17342282399334355,0.14193839757696627,0.1542856268604596,0.11540067940562704,0.7643335359451989,0.38864824254162467,0.01718584733673167,0.15598579280076771,-0.10854646375097965,-0.009662920211236582,0.40125736301938836,0.15767116416457522,-0.002210578766118075,0.18421503713568807,0.16599274633237443,0.21695896307998874,0.33942480768723743,0.03530493320598549,0.1544392435355271,-0.13576936310488583,0.3857767347346108,0.04701215970077937,0.04390607898961143,0.3677108478215373,0.15407033673133363,-0.07913218013402919,0.265027163237309,0.08438851525451971,0.0692146688706175,0.2704776098842298,0.18737151859336462,0.6069327367499429,0.22154308108836704,-0.07254904244779171,-0.00563732349464127,0.13571609516030336,0.21114057020615404,0.12415487052275122,0.02797476415788719,-0.06382310473739891,-0.07874737961687853,0.25483493355760817,0.6505172764571134,0.36650918487406947,0.37433593006153154,0.6750771560841521,0.39901193756050646,0.3922322702763681,0.04302908299920096,0.050964719143762556,0.5111012519999519,0.3502215336827858,-0.44714585981084826,0.32437456006730114,0.047979249019665625,0.08027878384985948,0.20296550278003045,0.1869058557759043,0.21555981528576698,0.1152351196091188,0.3926539053444277,0.38188485546267853,0.31184081548333065
0.18851552503265448,0.20637158587425813,0.05617192610169076,0.27545689520115785,0.32217860120188263,0.14070850140705504,0.22023531205373972,-0.020631662820455227,0.060513442334616294,0.404564767760361,1.0,0.1842845850572421,0.46070223875578353,0.05826538497697459,0.34848286417271573,0.01719831366484333,0.1988090718664665,0.1803011916570737,0.026800567768338366,-0.025806135951271923,0.2548444776952907,0.12794459926408744,0.20911121662212376,0.1573149260799889,0.2707337536007161,0.04923036341482387,0.14085967889703996,0.25212530222333174,0.396224309839942,0.01320717418370447,0.11149409781657131,0.11065054281300478,0.22037773473749872,0.3806192595339139,0.24071587353462814,0.12446437766668496,0.2514176176725375,0.14227753161463425,0.12926699246304166,0.1858993563970074,0.028892387198723526,0.4862537677160512,0.30790844127333367,-0.24710050584643367,0.1636784955354371,0.0778007211239165,0.2055287449034022,0.2589924610630033,0.1835236879560143,0.23833002446854457,0.42736868327862987,0.4897455016350511,0.48560192405934455,0.13675190274068874,0.0382785180684321,0.24688275115837927,0.07162886163237608,0.5004933588817516,0.16024183860890526,0.25559088379321143,-0.13682122614317807,0.05917436017606674,0.1368073505307061,0.512862287458482,-0.0026338849777765073,0.279096149249693,0.42664906363965,0.12595815937531174,0.43468886416242114,-0.08483439979760737,-0.18752948693484517,-0.10788541488858175,0.3787480755645472,0.376090452523613,0.13434267077371032,0.2176955562202045,0.06988826808520127,0.5566760080250572,0.1437437805545152,0.32941427988830185,0.07778060210654672,0.5722937718430307,0.22261064146575638,0.260423717853257,-0.5484084971070817,0.17677669529663692,-0.2839809171235326,0.5077682602822277,0.34509550720186005,0.3161246334202105,0.1718859196383246,-0.023998348970384265,0.2618570202655878,-0.13975026469211516,-0.15181268878568283,-0.07149933152085448,-0.4580286124143445,-0.03180136570717406,0.19153271942071842,0.7909914862238456
0.0046189966657988165,0.13853573293573296,0.2522688258605587,0.11533466481724464,0.19095422069891063,0.2128365719377275,0.10736054243316757,0.022907736199856758,0.19131676478311374,0.31210318493917333,0.1842845850572421,1.0,0.2173616489796089,0.4048886744894889,0.2919300708251088,0.18483915609796747,0.16010397001835275,0.1985735202839908,0.23485461579486208,0.25674568758190525,0.6264702895755643,0.35879485513633175,0.09289225899635746,0.3378595543080734,0.10232024514983107,0.04765497284896705,0.07700964988905921,0.4813194648489179,0.1666326504709104,0.15565595859259063,0.2887912567038712,0.03446335027807697,0.20217462548484738,0.1530819909866014,0.4883912166412251,0.06985273968703871,0.34967647890764386,0.13027364943450348,-0.08915774988185685,0.4274526860836445,0.2603926015667529,0.23363238579412424,0.07365267163895314,0.026904160183192957,0.33373324130299686,-0.10750695028948393,0.6042350895573422,0.24292806167433043,0.14500231989447557,0.07028847101884457,0.19286530565923482,0.2938223929075962,0.34549387956345023,0.41425108343298395,0.3636223844219146,0.47214713973756967,0.2190857053420868,0.37664371440167427,0.017909433284906285,0.030817611619066987,-0.14726460297721453,0.2638721588065733,0.5113524636130968,0.26890180655328705,0.03718099339439391,0.27045924774314883,0.09513029883089885,-0.042768886246695004,0.15634333171259343,0.26200841626513244,-0.0647002856844748,0.18850718330319213,0.14823911879517748,-0.10551922850953299,0.3529442518743482,0.28178798147053885,0.24207984332939514,0.2703849917962757,0.3160760858901085,0.41265058928449266,0.5940038897666982,0.5833333333333334,0.4317943001679131,-0.3230631650237469,-0.08496227317903614,-0.004256706803320689,0.752348794199852,0.36966428248055294,0.5979480742015486,-0.02518164825829399,-0.010999642517427181,0.1625746802798671,-0.019561519910898814,-0.1349085306211176,0.40180329406185844,0.16943321386610888,0.29777500019127906,0.1778371306407398,0.43782387072138523,0.14877685811090857
